Country, Variable, Unit, Symbol, "1964", "1965", "1966", "1967", "1968", "1969", "1970", "1971", "1972", "1973", "1974", "1975", "1976", "1977", "1978", "1979", "1980", "1981", "1982", "1983", "1984", "1985", "1986", "1987", "1988", "1989", "1990", "1991", "1992", "1993", "1994", "1995", "1996", "1997", "1998", "1999", "2000", "2001", "2002", "2003", "2004", "2005", "2006", "2007", "2008", "2009", "2010", "2011", "2012", "2013", "2014", "2015", "2016", "2017", "2018", "2019", "2020"
Netherlands (Kingdom of the), National Rainfall Index (NRI), mm/year, I, , , , , 765.35, , 706, 711.4, 716.8, , 743.02, 763.83, 784.65, 805.47, 826.28, , 831.58, 816.05, 800.52, , 776.4, 767.8, 759.2, 750.6, 742, 733.4, , 745, 765.2, 785.4, 805.6, , 835.41, 845.03, 854.64, 864.26, 873.87, 883.49, , 893.1, 893.1, 893.1, 893.1, 893.1, 893.1, 893.1, 893.1, 893.1, 893.1, 893.1, 893.1, 893.1, 893.1, 893.1, 893.1, 893.1, 893.1
Netherlands (Kingdom of the), National Rainfall Index (NRI), mm/year, X, , , , 830.1, , 700.6, , , , 722.2, , , , , , 847.1, , , , 785, , , , , , , 724.8, , , , , 825.8, , , , , , , 893.1, , , , , , , , , , , , , , , , , , 
New Zealand, Long-term average annual precipitation in depth, mm/year, , 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, 1732, , 
New Zealand, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1732, 1732
New Zealand, Long-term average annual precipitation in volume, 10^9 m3/year, E, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, 463.67, , 
New Zealand, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 463.67, 463.67
New Zealand, National Rainfall Index (NRI), mm/year, I, , , , 1386.17, 1378.33, 1370.5, 1362.67, 1354.83, , 1344, 1341, 1338, , 1327.8, 1320.6, 1313.4, 1306.2, , 1297.17, 1295.33, 1293.5, 1291.67, 1289.83, , 1329.33, 1370.67, , 1401, 1390, 1379, 1368, 1357, 1346, , 1244.5, , 1154, 1154, 1154, 1154, 1154, 1154, 1154, 1154, 1154, 1154, 1154, 1154, 1154, 1154, 1154, 1154, 1154, 1154, 1154, 1154, 1154
New Zealand, National Rainfall Index (NRI), mm/year, X, , , 1394, , , , , , 1347, , , , 1335, , , , , 1299, , , , , , 1288, , , 1412, , , , , , , 1335, , 1154, , , , , , , , , , , , , , , , , , , , , 
Nicaragua, Long-term average annual precipitation in depth, mm/year, , 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, 2280, , 
Nicaragua, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2280, 2280
Nicaragua, Long-term average annual precipitation in volume, 10^9 m3/year, E, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, 297.24, , 
Nicaragua, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 297.24, 297.24
Nicaragua, National Rainfall Index (NRI), mm/year, I, 2377.44, 2366.89, 2356.33, 2345.78, 2335.22, 2324.67, 2314.11, 2303.56, , 2260.67, 2228.33, , 2290.17, 2384.33, 2478.5, 2572.67, 2666.83, , 2646.4, 2531.8, 2417.2, 2302.6, , 2193.5, 2199, 2204.5, 2210, 2215.5, , 2188.33, 2155.67, , 2095.5, 2068, 2040.5, , 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013
Nicaragua, National Rainfall Index (NRI), mm/year, X, , , , , , , , , 2293, , , 2196, , , , , , 2761, , , , , 2188, , , , , , 2221, , , 2123, , , , 2013, , , , , , , , , , , , , , , , , , , , , 
Niger, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 151, , , , , , , , , , , , , , , , , , , , 
Niger, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 151, 151
Niger, Long-term average annual precipitation in depth, mm/year, X, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, , 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, , 
Niger, Long-term average annual precipitation in volume, 10^9 m3/year, E, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, 191.32, , 
Niger, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 191.32, 191.32
Niger, National Rainfall Index (NRI), mm/year, I, , , , , , 317.34, 318.48, 319.61, 320.75, 321.89, 323.02, 324.16, , 326.1, 326.9, , 318.68, 309.67, 300.65, 291.63, 282.62, , 284.03, 294.46, 304.89, 315.31, 325.74, 336.17, , 338.23, 329.87, , 319.65, 317.8, 315.95, 314.1, 312.25, , 310.4, 310.4, 310.4, 310.4, 310.4, 310.4, 310.4, 310.4, 310.4, 310.4, 310.4, 310.4, 310.4, 310.4, 310.4, 310.4, 310.4, 310.4, 310.4
Niger, National Rainfall Index (NRI), mm/year, X, , , , 397.8, 316.2, , , , , , , , 325.3, , , 327.7, , , , , , 273.6, , , , , , , 346.6, , , 321.5, , , , , , 310.4, , , , , , , , , , , , , , , , , , , 
Nigeria, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1150, , , , , , , , , , , , , , , , , , , , 
Nigeria, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1150, 1150
Nigeria, Long-term average annual precipitation in depth, mm/year, X, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, , 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, 1150, , 
Nigeria, Long-term average annual precipitation in volume, 10^9 m3/year, E, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, 1062.34, , 
Nigeria, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1062.34, 1062.34
Nigeria, National Rainfall Index (NRI), mm/year, I, , , 1404.4, 1388.8, 1373.2, 1357.6, , 1343.17, 1344.33, 1345.5, 1346.67, 1347.83, , 1369.67, 1390.33, , 1391.14, 1371.29, 1351.43, 1331.57, 1311.71, 1291.86, , 1291.75, 1311.5, 1331.25, , 1353, 1355, 1357, 1359, 1361, 1363, , 1347.5, 1330, 1312.5, , 1295, 1295, 1295, 1295, 1295, 1295, 1295, 1295, 1295, 1295, 1295, 1295, 1295, 1295, 1295, 1295, 1295, 1295, 1295
Nigeria, National Rainfall Index (NRI), mm/year, X, , 1420, , , , , 1342, , , , , , 1349, , , 1411, , , , , , , 1272, , , , 1351, , , , , , , 1365, , , , 1295, , , , , , , , , , , , , , , , , , , 
North Macedonia, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 619, , , , , , , , , , , , , , , , , , , , 
North Macedonia, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 619, 619
North Macedonia, Long-term average annual precipitation in depth, mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 619, 619, 619, 619, 619, 619, 619, 619, , 619, 619, 619, 619, 619, 619, 619, 619, 619, 619, 619, 619, 619, 619, 619, 619, 619, 619, , 
North Macedonia, Long-term average annual precipitation in volume, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, 15.91, , 
North Macedonia, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 15.91, 15.91
North Macedonia, National Rainfall Index (NRI), mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 559.11, 561.89, 564.67, 567.44, 570.22, , , 621.5, 621.5, 621.5, 621.5, 621.5, 621.5, 621.5, 621.5, 621.5, 621.5, 621.5, 621.5, 621.5, 621.5, 621.5, 621.5, 621.5, 621.5, 621.5, 621.5, 621.5, 621.5
North Macedonia, National Rainfall Index (NRI), mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 573, 621.5, , , , , , , , , , , , , , , , , , , , , , 
Norway, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1414, , , , , , , , , , , , , , , , , , , , 
Norway, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1414, 1414
Norway, Long-term average annual precipitation in depth, mm/year, X, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, , 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, , 
Norway, Long-term average annual precipitation in volume, 10^9 m3/year, E, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 544.64, 884.06, 884.06, 884.06, 884.06, 544.68, 544.68, 544.68, 543.66
Norway, National Rainfall Index (NRI), mm/year, I, , , , 1220.33, 1203.67, , 1198.4, 1209.8, 1221.2, 1232.6, , 1249.71, 1255.43, 1261.14, 1266.86, 1272.57, 1278.29, , 1293.25, 1302.5, 1311.75, , 1411.25, 1501.5, 1591.75, , 1620.2, 1558.4, 1496.6, 1434.8, , 1383.25, 1393.5, 1403.75, , 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414
Norway, National Rainfall Index (NRI), mm/year, X, , , 1237, , , 1187, , , , , 1244, , , , , , , 1284, , , , 1321, , , , 1682, , , , , 1373, , , , 1414, , , , , , , , , , , , , , , , , , , , , , 
Oman, Long-term average annual precipitation in depth, mm/year, , 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, , 
Oman, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 125, 125
Oman, Long-term average annual precipitation in volume, 10^9 m3/year, E, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, 38.69, , 
Oman, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 38.69, 38.69
Oman, National Rainfall Index (NRI), mm/year, I, , , , 72.42, 69.32, 66.21, 63.11, , 55.27, , 47.12, 43.71, 40.29, 36.88, , 35.67, 37.87, 40.08, 42.28, 44.49, 46.7, 48.9, , 49.23, 47.34, , 56.63, 67.81, 78.98, 90.15, 101.33, , 82.81, 53.13, , 23.44, 23.44, 23.44, 23.44, 23.44, 23.44, 23.44, 23.44, 23.44, 23.44, 23.44, 23.44, 23.44, 23.44, 23.44, 23.44, 23.44, 23.44, 23.44, 23.44, 23.44, 23.44
Oman, National Rainfall Index (NRI), mm/year, X, , , 75.53, , , , , 60, , 50.54, , , , , 33.46, , , , , , , , 51.11, , , 45.46, , , , , , 112.5, , , 23.44, , , , , , , , , , , , , , , , , , , , , , 
Pakistan, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 494, , , , , , , , , , , , , , , , , , , , 
Pakistan, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 494, 494
Pakistan, Long-term average annual precipitation in depth, mm/year, X, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, , 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, , 
Pakistan, Long-term average annual precipitation in volume, 10^9 m3/year, E, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, 393.27, , 
Pakistan, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 393.27, 393.27
Pakistan, National Rainfall Index (NRI), mm/year, I, , 456.5, 446.7, 436.9, , 444.27, 461.44, 478.61, 495.79, 512.96, 530.13, , 545.48, 543.65, 541.83, , 540.57, 541.14, 541.71, 542.29, 542.86, 543.43, , 547.02, 550.05, 553.08, , 552.55, 549, 545.45, , 495.32, 448.75, 402.18, , 355.6, 355.6, 355.6, 355.6, 355.6, 355.6, 355.6, 355.6, 355.6, 355.6, 355.6, 355.6, 355.6, 355.6, 355.6, 355.6, 355.6, 355.6, 355.6, 355.6, 355.6, 355.6
Pakistan, National Rainfall Index (NRI), mm/year, X, 466.3, , , , 427.1, , , , , , , 547.3, , , , 540, , , , , , , 544, , , , 556.1, , , , 541.9, , , , 355.6, , , , , , , , , , , , , , , , , , , , , , 
Palestine, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 402, 402
Palestine, Long-term average annual precipitation in depth, mm/year, X, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402, , 
Palestine, Long-term average annual precipitation in volume, 10^9 m3/year, E, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, , 
Palestine, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.42, 2.42
Panama, Long-term average annual precipitation in depth, mm/year, , 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, 2928, , 
Panama, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2928, 2928
Panama, Long-term average annual precipitation in volume, 10^9 m3/year, E, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.83, 220.19, 220.54, , 220.54
Panama, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 220.54, 
Panama, National Rainfall Index (NRI), mm/year, I, 2524.89, 2513.78, 2502.67, 2491.56, 2480.44, 2469.33, 2458.22, 2447.11, , 2478, , 2495.2, 2470.4, 2445.6, 2420.8, , 2376.29, 2356.57, 2336.86, 2317.14, 2297.43, 2277.71, , 2299.8, 2341.6, 2383.4, 2425.2, , 2444, 2421, 2398, 2375, 2352, , , 2461, 2461, 2461, 2461, 2461, 2461, 2461, 2461, 2461, 2461, 2461, 2461, 2461, 2461, 2461, 2461, 2461, 2461, 2461, 2461, 2461, 2461
Panama, National Rainfall Index (NRI), mm/year, X, , , , , , , , , 2436, , 2520, , , , , 2396, , , , , , , 2258, , , , , 2467, , , , , , 2329, 2461, , , , , , , , , , , , , , , , , , , , , , 
Papua New Guinea, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3142, , , , , , , , , , , , , , , , , , , , 
Papua New Guinea, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3142, 3142
Papua New Guinea, Long-term average annual precipitation in depth, mm/year, X, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, , 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, , 
Papua New Guinea, Long-term average annual precipitation in volume, 10^9 m3/year, E, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, 1454.24, , 
Papua New Guinea, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1454.24, 1454.24
Papua New Guinea, National Rainfall Index (NRI), mm/year, I, , 3269.33, 3292.67, 3316, 3339.33, 3362.67, , 3339.75, 3293.5, 3247.25, , 3203.6, 3206.2, 3208.8, 3211.4, , 3215.5, 3217, 3218.5, 3220, 3221.5, , 3225.8, 3228.6, 3231.4, 3234.2, , 3185.8, 3134.6, 3083.4, 3032.2, , 3034.8, 3088.6, 3142.4, 3196.2, , 3250, 3250, 3250, 3250, 3250, 3250, 3250, 3250, 3250, 3250, 3250, 3250, 3250, 3250, 3250, 3250, 3250, 3250, 3250, 3250
